Time - Stamp,IP Address,API-Endpoint,System Details,Parsed Timestamp,Method,Endpoint,Status Code,Browser,Operating System
[20/Mar/2025:14:23:58 -0700],127.0.0.4,PUT /update_email_configuration 300 Redirect,Chrome/45.3 (Mac OS Ventura),2025-03-20 14:23:58,PUT,/update_email_configuration,300,Chrome/45.3,Mac OS Ventura
[20/Mar/2025:14:28:49 +0000],127.0.0.1,POST /email_configuration/unseen/get 401 Unauthorized,Chrome/117.2 (UNKNOWN),2025-03-20 14:28:49,POST,/email_configuration/unseen/get,401,Chrome/117.2,UNKNOWN
[20/Mar/2025:14:30:41 -0500],127.0.0.2,GET /create_email_configuration 404 Not Found,Safari/2.2.4 (Windows 7),2025-03-20 14:30:41,GET,/create_email_configuration,404,Safari/2.2.4,Windows 7
[20/Mar/2025:14:34:39 +0000],127.0.0.4,PUT /create_email_configuration 403 Forbidden,Mozilla/12.0 (Ubuntu 20.04),2025-03-20 14:34:39,PUT,/create_email_configuration,403,Mozilla/12.0,Ubuntu 20.04
[20/Mar/2025:14:37:32 +0530],127.0.0.2,POST /get_all_email_configuration 403 Forbidden,Chrome/22.0 (Mac OS Sequoia),2025-03-20 14:37:32,POST,/get_all_email_configuration,403,Chrome/22.0,Mac OS Sequoia
[20/Mar/2025:14:37:52 +0530],127.0.0.3,GET /email_configuration/test 200 OK,Chrome/45.3 (UNKNOWN),2025-03-20 14:37:52,GET,/email_configuration/test,200,Chrome/45.3,UNKNOWN
[20/Mar/2025:14:44:08 +0000],127.0.0.5,OPTIONS /enable_poller 202 OK,UNKNOWN (Windows 7),2025-03-20 14:44:08,OPTIONS,/enable_poller,202,UNKNOWN,Windows 7
[20/Mar/2025:14:50:32 +0200],127.0.0.5,OPTIONS /get_all_email_configuration 300 Redirect,Chrome/4.2 (Linux Kernel 6.0),2025-03-20 14:50:32,OPTIONS,/get_all_email_configuration,300,Chrome/4.2,Linux Kernel 6.0
[20/Mar/2025:14:50:56 +0000],127.0.0.5,PUT /email_configuration/unseen/get 500 Internal Server Error,Safari/2.2.4 (Mac OS Ventura),2025-03-20 14:50:56,PUT,/email_configuration/unseen/get,500,Safari/2.2.4,Mac OS Ventura
[20/Mar/2025:14:52:12 +0530],127.0.0.4,PUT /get_all_email_configuration 202 OK,UNKNOWN (Linux Kernel 5.15),2025-03-20 14:52:12,PUT,/get_all_email_configuration,202,UNKNOWN,Linux Kernel 5.15
[20/Mar/2025:14:52:49 +0530],127.0.0.1,GET /email_configuration/unseen/get 401 Unauthorized,Mozilla/52.9 (UNKNOWN),2025-03-20 14:52:49,GET,/email_configuration/unseen/get,401,Mozilla/52.9,UNKNOWN
[20/Mar/2025:14:58:42 +0530],127.0.0.1,PUT /get_all_email_configuration 401 Unauthorized,Chrome/45.3 (Ubuntu 20.04),2025-03-20 14:58:42,PUT,/get_all_email_configuration,401,Chrome/45.3,Ubuntu 20.04
[20/Mar/2025:15:01:48 +0530],127.0.0.1,GET /disable_poller 401 Unauthorized,UNKNOWN (Linux Kernel 5.15),2025-03-20 15:01:48,GET,/disable_poller,401,UNKNOWN,Linux Kernel 5.15
[20/Mar/2025:15:04:11 +0530],127.0.0.4,PUT /get_email_configuration 404 Not Found,Chrome/45.3 (UNKNOWN),2025-03-20 15:04:11,PUT,/get_email_configuration,404,Chrome/45.3,UNKNOWN
[20/Mar/2025:15:08:05 +0530],127.0.0.2,PUT /get_all_email_configuration 403 Forbidden,UNKNOWN (UNKNOWN),2025-03-20 15:08:05,PUT,/get_all_email_configuration,403,UNKNOWN,UNKNOWN
[20/Mar/2025:15:08:16 +0200],127.0.0.5,OPTIONS /create_email_configuration 200 OK,UNKNOWN (Ubuntu 20.04),2025-03-20 15:08:16,OPTIONS,/create_email_configuration,200,UNKNOWN,Ubuntu 20.04
[20/Mar/2025:15:14:52 +0000],127.0.0.4,POST /enable_poller 502 Bad Gateway,Safari/2.2.4 (UNKNOWN),2025-03-20 15:14:52,POST,/enable_poller,502,Safari/2.2.4,UNKNOWN
[20/Mar/2025:15:19:52 +0530],127.0.0.3,PUT /update_email_configuration 500 Internal Server Error,Safari/2.2.4 (Ubuntu 22.04),2025-03-20 15:19:52,PUT,/update_email_configuration,500,Safari/2.2.4,Ubuntu 22.04
[20/Mar/2025:15:23:10 -0700],127.0.0.3,GET /email_configuration/audit/get_all 401 Unauthorized,UNKNOWN (Windows 7),2025-03-20 15:23:10,GET,/email_configuration/audit/get_all,401,UNKNOWN,Windows 7
[20/Mar/2025:15:26:29 -0700],127.0.0.4,POST /get_email_configuration 200 OK,Mozilla/52.9 (Windows 7),2025-03-20 15:26:29,POST,/get_email_configuration,200,Mozilla/52.9,Windows 7
[20/Mar/2025:15:27:42 -0500],127.0.0.4,OPTIONS /get_email_configuration 200 OK,Safari/2.2.4 (Ubuntu 22.04),2025-03-20 15:27:42,OPTIONS,/get_email_configuration,200,Safari/2.2.4,Ubuntu 22.04
[20/Mar/2025:15:33:47 -0500],127.0.0.3,OPTIONS /email_configuration/test 400 Bad Request,Chrome/96.5 (UNKNOWN),2025-03-20 15:33:47,OPTIONS,/email_configuration/test,400,Chrome/96.5,UNKNOWN
[20/Mar/2025:15:38:15 +0530],127.0.0.5,OPTIONS /enable_poller 400 Bad Request,UNKNOWN (Mac OS Sequoia),2025-03-20 15:38:15,OPTIONS,/enable_poller,400,UNKNOWN,Mac OS Sequoia
[20/Mar/2025:15:39:13 +0000],127.0.0.4,GET /get_all_email_configuration 202 OK,UNKNOWN (Windows 11),2025-03-20 15:39:13,GET,/get_all_email_configuration,202,UNKNOWN,Windows 11
[20/Mar/2025:15:41:38 +0000],127.0.0.5,OPTIONS /email_configuration/unseen/get 403 Forbidden,Safari/2.2.4 (Ubuntu 22.04),2025-03-20 15:41:38,OPTIONS,/email_configuration/unseen/get,403,Safari/2.2.4,Ubuntu 22.04
[20/Mar/2025:15:46:44 -0700],127.0.0.1,POST /enable_poller 200 OK,Mozilla/5.0 (UNKNOWN),2025-03-20 15:46:44,POST,/enable_poller,200,Mozilla/5.0,UNKNOWN
[20/Mar/2025:15:51:26 +0530],127.0.0.3,GET /enable_poller 300 Redirect,Safari/2.2.4 (Windows 11),2025-03-20 15:51:26,GET,/enable_poller,300,Safari/2.2.4,Windows 11
[20/Mar/2025:15:51:38 +0200],127.0.0.2,GET /get_all_email_configuration 401 Unauthorized,UNKNOWN (Windows XP),2025-03-20 15:51:38,GET,/get_all_email_configuration,401,UNKNOWN,Windows XP
[20/Mar/2025:15:54:20 +0200],127.0.0.4,POST /email_configuration/test 502 Bad Gateway,UNKNOWN (Windows 11),2025-03-20 15:54:20,POST,/email_configuration/test,502,UNKNOWN,Windows 11
[20/Mar/2025:15:56:37 +0530],127.0.0.5,OPTIONS /email_configuration/audit/get_all 500 Internal Server Error,Chrome/45.3 (Windows 7),2025-03-20 15:56:37,OPTIONS,/email_configuration/audit/get_all,500,Chrome/45.3,Windows 7
[20/Mar/2025:15:58:29 -0500],127.0.0.1,OPTIONS /update_email_configuration 404 Not Found,UNKNOWN (Linux Kernel 6.0),2025-03-20 15:58:29,OPTIONS,/update_email_configuration,404,UNKNOWN,Linux Kernel 6.0
[20/Mar/2025:15:59:32 -0500],127.0.0.3,OPTIONS /email_configuration/test 401 Unauthorized,UNKNOWN (Linux Kernel 6.0),2025-03-20 15:59:32,OPTIONS,/email_configuration/test,401,UNKNOWN,Linux Kernel 6.0
[20/Mar/2025:16:02:37 -0700],127.0.0.1,POST /email_configuration/unseen/get 403 Forbidden,Safari/2.2.4 (Ubuntu 20.04),2025-03-20 16:02:37,POST,/email_configuration/unseen/get,403,Safari/2.2.4,Ubuntu 20.04
[20/Mar/2025:16:07:59 -0500],127.0.0.3,GET /enable_poller 404 Not Found,Mozilla/25.3 (Linux Kernel 5.15),2025-03-20 16:07:59,GET,/enable_poller,404,Mozilla/25.3,Linux Kernel 5.15
[20/Mar/2025:16:11:11 -0500],127.0.0.4,GET /get_all_email_configuration 403 Forbidden,Mozilla/39.0 (Ubuntu 22.04),2025-03-20 16:11:11,GET,/get_all_email_configuration,403,Mozilla/39.0,Ubuntu 22.04
[20/Mar/2025:16:17:24 +0200],127.0.0.4,OPTIONS /disable_poller 502 Bad Gateway,UNKNOWN (Linux Kernel 6.0),2025-03-20 16:17:24,OPTIONS,/disable_poller,502,UNKNOWN,Linux Kernel 6.0
[20/Mar/2025:16:17:46 +0200],127.0.0.4,POST /update_email_configuration 404 Not Found,Safari/2.2.4 (Linux Kernel 6.0),2025-03-20 16:17:46,POST,/update_email_configuration,404,Safari/2.2.4,Linux Kernel 6.0
[20/Mar/2025:16:20:16 +0200],127.0.0.5,POST /email_configuration/test 300 Redirect,UNKNOWN (UNKNOWN),2025-03-20 16:20:16,POST,/email_configuration/test,300,UNKNOWN,UNKNOWN
[20/Mar/2025:16:20:21 +0000],127.0.0.3,GET /enable_poller 400 Bad Request,Mozilla/5.0 (Mac OS Ventura),2025-03-20 16:20:21,GET,/enable_poller,400,Mozilla/5.0,Mac OS Ventura
[20/Mar/2025:16:20:40 +0000],127.0.0.5,POST /email_configuration/audit/get_all 401 Unauthorized,Safari/2.2.4 (Mac OS Sequoia),2025-03-20 16:20:40,POST,/email_configuration/audit/get_all,401,Safari/2.2.4,Mac OS Sequoia
[20/Mar/2025:16:24:11 +0000],127.0.0.4,OPTIONS /disable_poller 404 Not Found,UNKNOWN (UNKNOWN),2025-03-20 16:24:11,OPTIONS,/disable_poller,404,UNKNOWN,UNKNOWN
[20/Mar/2025:16:24:19 +0530],127.0.0.1,GET /email_configuration/unseen/get 200 OK,Mozilla/39.0 (UNKNOWN),2025-03-20 16:24:19,GET,/email_configuration/unseen/get,200,Mozilla/39.0,UNKNOWN
[20/Mar/2025:16:30:15 -0500],127.0.0.3,GET /get_email_configuration 400 Bad Request,Mozilla/25.3 (Linux Kernel 5.15),2025-03-20 16:30:15,GET,/get_email_configuration,400,Mozilla/25.3,Linux Kernel 5.15
[20/Mar/2025:16:35:24 +0530],127.0.0.4,POST /email_configuration/unseen/get 500 Internal Server Error,UNKNOWN (Windows 11),2025-03-20 16:35:24,POST,/email_configuration/unseen/get,500,UNKNOWN,Windows 11
[20/Mar/2025:16:38:59 -0700],127.0.0.3,OPTIONS /create_email_configuration 403 Forbidden,Safari/2.2.4 (UNKNOWN),2025-03-20 16:38:59,OPTIONS,/create_email_configuration,403,Safari/2.2.4,UNKNOWN
[20/Mar/2025:16:39:18 +0530],127.0.0.3,POST /update_email_configuration 502 Bad Gateway,Mozilla/52.9 (Mac OS Ventura),2025-03-20 16:39:18,POST,/update_email_configuration,502,Mozilla/52.9,Mac OS Ventura
[20/Mar/2025:16:40:12 -0700],127.0.0.3,GET /disable_poller 400 Bad Request,UNKNOWN (UNKNOWN),2025-03-20 16:40:12,GET,/disable_poller,400,UNKNOWN,UNKNOWN
[20/Mar/2025:16:41:27 -0700],127.0.0.4,OPTIONS /disable_poller 400 Bad Request,Chrome/3.0 (Linux Kernel 6.0),2025-03-20 16:41:27,OPTIONS,/disable_poller,400,Chrome/3.0,Linux Kernel 6.0
[20/Mar/2025:16:47:14 -0500],127.0.0.4,OPTIONS /email_configuration/test 400 Bad Request,Chrome/4.2 (Windows XP),2025-03-20 16:47:14,OPTIONS,/email_configuration/test,400,Chrome/4.2,Windows XP
[20/Mar/2025:16:48:17 +0000],127.0.0.1,GET /update_email_configuration 403 Forbidden,UNKNOWN (Ubuntu 22.04),2025-03-20 16:48:17,GET,/update_email_configuration,403,UNKNOWN,Ubuntu 22.04
[20/Mar/2025:16:50:01 +0200],127.0.0.5,OPTIONS /email_configuration/unseen/get 200 OK,UNKNOWN (Mac OS Sequoia),2025-03-20 16:50:01,OPTIONS,/email_configuration/unseen/get,200,UNKNOWN,Mac OS Sequoia
[20/Mar/2025:16:55:26 +0000],127.0.0.3,POST /get_all_email_configuration 403 Forbidden,Chrome/96.5 (Linux Kernel 6.0),2025-03-20 16:55:26,POST,/get_all_email_configuration,403,Chrome/96.5,Linux Kernel 6.0
[20/Mar/2025:17:00:34 -0700],127.0.0.2,PUT /email_configuration/unseen/get 502 Bad Gateway,Safari/2.2.4 (UNKNOWN),2025-03-20 17:00:34,PUT,/email_configuration/unseen/get,502,Safari/2.2.4,UNKNOWN
[20/Mar/2025:17:00:44 -0700],127.0.0.5,GET /get_all_email_configuration 300 Redirect,Mozilla/5.0 (Mac OS Ventura),2025-03-20 17:00:44,GET,/get_all_email_configuration,300,Mozilla/5.0,Mac OS Ventura
[20/Mar/2025:17:07:17 +0530],127.0.0.1,POST /update_email_configuration 200 OK,UNKNOWN (Ubuntu 22.04),2025-03-20 17:07:17,POST,/update_email_configuration,200,UNKNOWN,Ubuntu 22.04
[20/Mar/2025:17:09:47 +0530],127.0.0.2,GET /get_email_configuration 200 OK,Safari/2.2.4 (Mac OS Ventura),2025-03-20 17:09:47,GET,/get_email_configuration,200,Safari/2.2.4,Mac OS Ventura
[20/Mar/2025:17:15:06 -0700],127.0.0.2,GET /update_email_configuration 300 Redirect,UNKNOWN (Mac OS Sequoia),2025-03-20 17:15:06,GET,/update_email_configuration,300,UNKNOWN,Mac OS Sequoia
[20/Mar/2025:17:17:39 -0500],127.0.0.5,OPTIONS /email_configuration/audit/get_all 401 Unauthorized,Mozilla/39.0 (Mac OS Sequoia),2025-03-20 17:17:39,OPTIONS,/email_configuration/audit/get_all,401,Mozilla/39.0,Mac OS Sequoia
[20/Mar/2025:17:23:58 -0700],127.0.0.4,GET /email_configuration/unseen/get 202 OK,UNKNOWN (Linux Kernel 6.0),2025-03-20 17:23:58,GET,/email_configuration/unseen/get,202,UNKNOWN,Linux Kernel 6.0
[20/Mar/2025:17:25:49 +0200],127.0.0.5,OPTIONS /create_email_configuration 500 Internal Server Error,Mozilla/52.9 (UNKNOWN),2025-03-20 17:25:49,OPTIONS,/create_email_configuration,500,Mozilla/52.9,UNKNOWN
[20/Mar/2025:17:26:16 -0500],127.0.0.5,POST /update_email_configuration 300 Redirect,Safari/2.2.4 (Linux Kernel 5.15),2025-03-20 17:26:16,POST,/update_email_configuration,300,Safari/2.2.4,Linux Kernel 5.15
[20/Mar/2025:17:28:05 +0530],127.0.0.3,PUT /get_email_configuration 401 Unauthorized,Mozilla/12.0 (Windows 10),2025-03-20 17:28:05,PUT,/get_email_configuration,401,Mozilla/12.0,Windows 10
[20/Mar/2025:17:30:34 +0530],127.0.0.2,POST /disable_poller 502 Bad Gateway,Mozilla/12.0 (Ubuntu 20.04),2025-03-20 17:30:34,POST,/disable_poller,502,Mozilla/12.0,Ubuntu 20.04
[20/Mar/2025:17:31:03 -0500],127.0.0.5,PUT /email_configuration/unseen/get 500 Internal Server Error,Safari/2.2.4 (Ubuntu 22.04),2025-03-20 17:31:03,PUT,/email_configuration/unseen/get,500,Safari/2.2.4,Ubuntu 22.04
[20/Mar/2025:17:32:39 +0000],127.0.0.3,PUT /email_configuration/unseen/get 200 OK,UNKNOWN (Mac OS Sequoia),2025-03-20 17:32:39,PUT,/email_configuration/unseen/get,200,UNKNOWN,Mac OS Sequoia
[20/Mar/2025:17:34:33 +0000],127.0.0.1,POST /get_all_email_configuration 401 Unauthorized,Chrome/96.5 (Linux Kernel 5.15),2025-03-20 17:34:33,POST,/get_all_email_configuration,401,Chrome/96.5,Linux Kernel 5.15
[20/Mar/2025:17:36:36 +0000],127.0.0.3,OPTIONS /disable_poller 401 Unauthorized,Mozilla/25.3 (Linux Kernel 5.15),2025-03-20 17:36:36,OPTIONS,/disable_poller,401,Mozilla/25.3,Linux Kernel 5.15
[20/Mar/2025:17:39:26 +0000],127.0.0.3,POST /email_configuration/audit/get_all 202 OK,Safari/2.2.4 (Windows 10),2025-03-20 17:39:26,POST,/email_configuration/audit/get_all,202,Safari/2.2.4,Windows 10
[20/Mar/2025:17:43:58 +0000],127.0.0.5,PUT /get_email_configuration 400 Bad Request,UNKNOWN (Linux Kernel 5.15),2025-03-20 17:43:58,PUT,/get_email_configuration,400,UNKNOWN,Linux Kernel 5.15
[20/Mar/2025:17:47:47 -0700],127.0.0.3,GET /email_configuration/audit/get_all 300 Redirect,Safari/2.2.4 (Windows 7),2025-03-20 17:47:47,GET,/email_configuration/audit/get_all,300,Safari/2.2.4,Windows 7
[20/Mar/2025:17:52:30 +0000],127.0.0.3,POST /get_all_email_configuration 400 Bad Request,Safari/2.2.4 (UNKNOWN),2025-03-20 17:52:30,POST,/get_all_email_configuration,400,Safari/2.2.4,UNKNOWN
[20/Mar/2025:17:53:39 -0500],127.0.0.3,PUT /email_configuration/test 200 OK,Mozilla/39.0 (Windows 7),2025-03-20 17:53:39,PUT,/email_configuration/test,200,Mozilla/39.0,Windows 7
[20/Mar/2025:17:58:35 -0500],127.0.0.5,POST /enable_poller 300 Redirect,UNKNOWN (Linux Kernel 6.0),2025-03-20 17:58:35,POST,/enable_poller,300,UNKNOWN,Linux Kernel 6.0
[20/Mar/2025:17:59:40 +0000],127.0.0.1,OPTIONS /email_configuration/test 200 OK,UNKNOWN (Mac OS Ventura),2025-03-20 17:59:40,OPTIONS,/email_configuration/test,200,UNKNOWN,Mac OS Ventura
[20/Mar/2025:18:03:09 -0500],127.0.0.4,PUT /email_configuration/unseen/get 500 Internal Server Error,Mozilla/39.0 (Mac OS Sequoia),2025-03-20 18:03:09,PUT,/email_configuration/unseen/get,500,Mozilla/39.0,Mac OS Sequoia
[20/Mar/2025:18:05:11 -0700],127.0.0.2,GET /update_email_configuration 502 Bad Gateway,UNKNOWN (UNKNOWN),2025-03-20 18:05:11,GET,/update_email_configuration,502,UNKNOWN,UNKNOWN
[20/Mar/2025:18:10:13 -0500],127.0.0.4,OPTIONS /email_configuration/audit/get_all 200 OK,Chrome/2.1 (Ubuntu 22.04),2025-03-20 18:10:13,OPTIONS,/email_configuration/audit/get_all,200,Chrome/2.1,Ubuntu 22.04
[20/Mar/2025:18:14:36 -0500],127.0.0.1,POST /enable_poller 401 Unauthorized,UNKNOWN (UNKNOWN),2025-03-20 18:14:36,POST,/enable_poller,401,UNKNOWN,UNKNOWN
[20/Mar/2025:18:16:01 +0200],127.0.0.1,OPTIONS /enable_poller 401 Unauthorized,Safari/2.2.4 (Linux Kernel 6.0),2025-03-20 18:16:01,OPTIONS,/enable_poller,401,Safari/2.2.4,Linux Kernel 6.0
[20/Mar/2025:18:20:19 +0200],127.0.0.4,POST /email_configuration/unseen/get 502 Bad Gateway,Mozilla/25.3 (Ubuntu 20.04),2025-03-20 18:20:19,POST,/email_configuration/unseen/get,502,Mozilla/25.3,Ubuntu 20.04
[20/Mar/2025:18:23:58 +0000],127.0.0.5,POST /enable_poller 200 OK,Mozilla/5.0 (Ubuntu 20.04),2025-03-20 18:23:58,POST,/enable_poller,200,Mozilla/5.0,Ubuntu 20.04
[20/Mar/2025:18:28:48 +0000],127.0.0.2,GET /get_all_email_configuration 401 Unauthorized,Safari/2.2.4 (Linux Kernel 5.15),2025-03-20 18:28:48,GET,/get_all_email_configuration,401,Safari/2.2.4,Linux Kernel 5.15
[20/Mar/2025:18:32:28 +0530],127.0.0.5,GET /email_configuration/test 202 OK,UNKNOWN (Ubuntu 22.04),2025-03-20 18:32:28,GET,/email_configuration/test,202,UNKNOWN,Ubuntu 22.04
[20/Mar/2025:18:33:06 -0700],127.0.0.2,OPTIONS /get_all_email_configuration 300 Redirect,Mozilla/5.0 (Ubuntu 22.04),2025-03-20 18:33:06,OPTIONS,/get_all_email_configuration,300,Mozilla/5.0,Ubuntu 22.04
[20/Mar/2025:18:34:48 +0000],127.0.0.3,PUT /enable_poller 202 OK,Safari/2.2.4 (Ubuntu 20.04),2025-03-20 18:34:48,PUT,/enable_poller,202,Safari/2.2.4,Ubuntu 20.04
[20/Mar/2025:18:41:23 +0530],127.0.0.2,OPTIONS /create_email_configuration 300 Redirect,Safari/2.2.4 (Mac OS Ventura),2025-03-20 18:41:23,OPTIONS,/create_email_configuration,300,Safari/2.2.4,Mac OS Ventura
[20/Mar/2025:18:41:54 +0530],127.0.0.2,PUT /disable_poller 400 Bad Request,Safari/2.2.4 (Windows 7),2025-03-20 18:41:54,PUT,/disable_poller,400,Safari/2.2.4,Windows 7
[20/Mar/2025:18:47:37 +0200],127.0.0.1,PUT /create_email_configuration 200 OK,UNKNOWN (Windows 11),2025-03-20 18:47:37,PUT,/create_email_configuration,200,UNKNOWN,Windows 11
[20/Mar/2025:18:51:13 +0200],127.0.0.2,POST /disable_poller 401 Unauthorized,Mozilla/52.9 (Mac OS Ventura),2025-03-20 18:51:13,POST,/disable_poller,401,Mozilla/52.9,Mac OS Ventura
[20/Mar/2025:18:53:12 -0700],127.0.0.3,OPTIONS /get_all_email_configuration 400 Bad Request,Safari/2.2.4 (UNKNOWN),2025-03-20 18:53:12,OPTIONS,/get_all_email_configuration,400,Safari/2.2.4,UNKNOWN
[20/Mar/2025:18:54:06 -0500],127.0.0.1,OPTIONS /email_configuration/audit/get_all 202 OK,Chrome/3.0 (Linux Kernel 5.15),2025-03-20 18:54:06,OPTIONS,/email_configuration/audit/get_all,202,Chrome/3.0,Linux Kernel 5.15
[20/Mar/2025:18:59:39 +0200],127.0.0.5,OPTIONS /email_configuration/unseen/get 400 Bad Request,Safari/2.2.4 (Windows XP),2025-03-20 18:59:39,OPTIONS,/email_configuration/unseen/get,400,Safari/2.2.4,Windows XP
[20/Mar/2025:19:00:49 -0700],127.0.0.4,GET /enable_poller 502 Bad Gateway,UNKNOWN (Ubuntu 22.04),2025-03-20 19:00:49,GET,/enable_poller,502,UNKNOWN,Ubuntu 22.04
[20/Mar/2025:19:07:12 +0530],127.0.0.1,PUT /update_email_configuration 502 Bad Gateway,Mozilla/39.0 (UNKNOWN),2025-03-20 19:07:12,PUT,/update_email_configuration,502,Mozilla/39.0,UNKNOWN
[20/Mar/2025:19:08:51 -0700],127.0.0.2,PUT /get_email_configuration 500 Internal Server Error,UNKNOWN (UNKNOWN),2025-03-20 19:08:51,PUT,/get_email_configuration,500,UNKNOWN,UNKNOWN
[20/Mar/2025:19:14:44 +0530],127.0.0.2,OPTIONS /update_email_configuration 400 Bad Request,Chrome/96.5 (UNKNOWN),2025-03-20 19:14:44,OPTIONS,/update_email_configuration,400,Chrome/96.5,UNKNOWN
[20/Mar/2025:19:18:28 +0000],127.0.0.1,POST /get_email_configuration 401 Unauthorized,UNKNOWN (Mac OS Ventura),2025-03-20 19:18:28,POST,/get_email_configuration,401,UNKNOWN,Mac OS Ventura
[20/Mar/2025:19:23:01 -0700],127.0.0.1,POST /email_configuration/audit/get_all 403 Forbidden,Chrome/45.3 (Linux Kernel 6.0),2025-03-20 19:23:01,POST,/email_configuration/audit/get_all,403,Chrome/45.3,Linux Kernel 6.0
[20/Mar/2025:19:26:28 -0700],127.0.0.5,PUT /disable_poller 400 Bad Request,Chrome/96.5 (Mac OS Sequoia),2025-03-20 19:26:28,PUT,/disable_poller,400,Chrome/96.5,Mac OS Sequoia
[20/Mar/2025:19:26:39 +0530],127.0.0.2,OPTIONS /enable_poller 400 Bad Request,Chrome/117.2 (Windows 11),2025-03-20 19:26:39,OPTIONS,/enable_poller,400,Chrome/117.2,Windows 11
[20/Mar/2025:19:28:09 +0200],127.0.0.2,POST /disable_poller 404 Not Found,Chrome/4.2 (Ubuntu 22.04),2025-03-20 19:28:09,POST,/disable_poller,404,Chrome/4.2,Ubuntu 22.04
[20/Mar/2025:19:29:07 -0500],127.0.0.5,GET /get_all_email_configuration 403 Forbidden,Chrome/45.3 (Windows 11),2025-03-20 19:29:07,GET,/get_all_email_configuration,403,Chrome/45.3,Windows 11
[20/Mar/2025:19:30:28 +0000],127.0.0.4,PUT /update_email_configuration 401 Unauthorized,Chrome/96.5 (Mac OS Ventura),2025-03-20 19:30:28,PUT,/update_email_configuration,401,Chrome/96.5,Mac OS Ventura
[20/Mar/2025:19:30:46 +0200],127.0.0.3,PUT /email_configuration/test 202 OK,Chrome/3.0 (Mac OS Sequoia),2025-03-20 19:30:46,PUT,/email_configuration/test,202,Chrome/3.0,Mac OS Sequoia
[20/Mar/2025:19:31:06 -0500],127.0.0.2,GET /create_email_configuration 400 Bad Request,Chrome/2.1 (Ubuntu 20.04),2025-03-20 19:31:06,GET,/create_email_configuration,400,Chrome/2.1,Ubuntu 20.04
[20/Mar/2025:19:31:56 +0200],127.0.0.4,PUT /disable_poller 502 Bad Gateway,Chrome/67.1 (Mac OS Ventura),2025-03-20 19:31:56,PUT,/disable_poller,502,Chrome/67.1,Mac OS Ventura
[20/Mar/2025:19:33:10 +0530],127.0.0.5,GET /update_email_configuration 404 Not Found,Chrome/22.0 (Ubuntu 22.04),2025-03-20 19:33:10,GET,/update_email_configuration,404,Chrome/22.0,Ubuntu 22.04
[20/Mar/2025:19:33:33 +0000],127.0.0.5,OPTIONS /email_configuration/test 202 OK,Chrome/117.2 (Linux Kernel 6.0),2025-03-20 19:33:33,OPTIONS,/email_configuration/test,202,Chrome/117.2,Linux Kernel 6.0
[20/Mar/2025:19:33:53 -0500],127.0.0.2,GET /email_configuration/unseen/get 300 Redirect,Chrome/22.0 (Mac OS Ventura),2025-03-20 19:33:53,GET,/email_configuration/unseen/get,300,Chrome/22.0,Mac OS Ventura
[20/Mar/2025:19:34:52 +0000],127.0.0.2,GET /get_all_email_configuration 202 OK,Chrome/3.0 (UNKNOWN),2025-03-20 19:34:52,GET,/get_all_email_configuration,202,Chrome/3.0,UNKNOWN
[20/Mar/2025:19:36:09 +0530],127.0.0.1,POST /email_configuration/test 500 Internal Server Error,Chrome/5.1 (UNKNOWN),2025-03-20 19:36:09,POST,/email_configuration/test,500,Chrome/5.1,UNKNOWN
[20/Mar/2025:19:36:37 +0200],127.0.0.2,PUT /email_configuration/unseen/get 403 Forbidden,Chrome/5.1 (Mac OS Sequoia),2025-03-20 19:36:37,PUT,/email_configuration/unseen/get,403,Chrome/5.1,Mac OS Sequoia
[20/Mar/2025:19:37:14 +0200],127.0.0.3,OPTIONS /get_email_configuration 300 Redirect,Chrome/2.1 (Windows XP),2025-03-20 19:37:14,OPTIONS,/get_email_configuration,300,Chrome/2.1,Windows XP
[20/Mar/2025:19:37:36 -0500],127.0.0.5,POST /email_configuration/unseen/get 200 OK,Chrome/45.3 (Linux Kernel 6.0),2025-03-20 19:37:36,POST,/email_configuration/unseen/get,200,Chrome/45.3,Linux Kernel 6.0
[20/Mar/2025:19:43:58 +0000],127.0.0.4,PUT /email_configuration/test 400 Bad Request,Chrome/67.1 (Windows 10),2025-03-20 19:43:58,PUT,/email_configuration/test,400,Chrome/67.1,Windows 10
[20/Mar/2025:19:43:58 -0500],127.0.0.3,PUT /get_email_configuration 500 Internal Server Error,Chrome/45.3 (Ubuntu 20.04),2025-03-20 19:43:58,PUT,/get_email_configuration,500,Chrome/45.3,Ubuntu 20.04
